geonameid	name	latitude	longitude	country	admin1	admin2	population	elevation	gtopo30	timezone
3855075	General Pico	-35.6666667	-63.7333333	AR	La Pampa		57029		103	America/Argentina/Cordoba
3859552	Cutral-Có	-38.9333333	-69.2333333	AR	Neuquén		47380		612	America/Argentina/Mendoza
3860164	Coronel Suárez	-37.4666667	-61.9166667	AR	Buenos Aires		27000		228	America/Argentina/Buenos_Aires
3860259	Córdoba	-31.4	-64.1833333	AR	Córdoba		1428214		384	America/Argentina/Cordoba
3860443	Comodoro Rivadavia	-45.8666667	-67.5	AR	Distrito Federal		140850		18	America/Argentina/Rio_Gallegos
3861344	Chivilcoy	-34.9083333	-60.0305556	AR	Buenos Aires		54514		34	America/Argentina/Buenos_Aires
3861953	Chacabuco	-34.6416667	-60.4738889	AR	Buenos Aires		34587		66	America/Argentina/Buenos_Aires
3864331	Bell Ville	-32.6166667	-62.7	AR	Córdoba		35105		123	America/Argentina/Cordoba
3865086	Bahía Blanca	-38.7166667	-62.2833333	AR	Buenos Aires		276546		21	America/Argentina/Buenos_Aires
3866163	Alta Gracia	-31.6666667	-64.4333333	AR	Córdoba		40384		516	America/Argentina/Cordoba
5881192	Tafuna	-14.33583	-170.72	AS			11017	18	-9999	Pacific/Pago_Pago
2601384	Neu-Guntramsdorf	48.0666667	16.3166667	AT	Lower Austria		9071		185	Europe/Vienna
2760415	Zwettl Stift	48.6166667	15.2	AT	Lower Austria		11718		552	Europe/Vienna
2760510	Zistersdorf	48.5333333	16.75	AT	Lower Austria		5661		199	Europe/Vienna
2760523	Zirl	47.2833333	11.2333333	AT	Bundesland Tirol		6567		753	Europe/Vienna
2760610	Zeltweg	47.1833333	14.75	AT	Bundesland Steiermark		7726		666	Europe/Vienna
2760634	Zell am See	47.3166667	12.7833333	AT	Bundesland Salzburg		10046		946	Europe/Vienna
2760772	Ybbs an der Donau	48.1666667	15.0833333	AT	Lower Austria		5676		214	Europe/Vienna
2760854	Wörgl	47.4833333	12.0666667	AT	Bundesland Tirol		11265		718	Europe/Vienna
2760855	Wördern	48.3333333	16.2166667	AT	Lower Austria		6886		285	Europe/Vienna
2760887	Wolkersdorf	48.3833333	16.5166667	AT	Lower Austria		6416		176	Europe/Vienna
2760894	Wolfurt	47.4666667	9.75	AT	Vorarlberg		8110		529	Europe/Vienna
2760910	Wolfsberg	46.8405556	14.8441667	AT	Carinthia		25610		555	Europe/Vienna
2761186	Wilhelmsburg	48.1	15.6	AT	Lower Austria		6718		372	Europe/Vienna
2761353	Wiener Neustadt	47.8	16.25	AT	Lower Austria		38481		262	Europe/Vienna
2761354	Wiener Neudorf	48.0666667	16.3166667	AT	Lower Austria		8530		185	Europe/Vienna
2761369	Wien	48.2084877601653	16.3720750808716	AT	Bundesland Wien		1569316		164	Europe/Vienna
2761475	Wernberg	46.6166667	13.9333333	AT	Carinthia		5070		560	Europe/Vienna
2761524	Wels	48.1666667	14.0333333	AT	Bundesland Oberösterreich		57946		315	Europe/Vienna
2761531	Weiz	47.2166667	15.6166667	AT	Bundesland Steiermark		9128		460	Europe/Vienna
2761669	Weinzierl bei Krems	48.4	15.6	AT	Lower Austria		24092		189	Europe/Vienna
2761834	Wattens	47.2833333	11.6	AT	Bundesland Tirol		7517		1144	Europe/Vienna
2762077	Waidhofen an der Ybbs	47.9666667	14.7666667	AT	Lower Austria		11774		474	Europe/Vienna
2762079	Waidhofen an der Thaya	48.8166667	15.2833333	AT	Lower Austria		5838		486	Europe/Vienna
2762290	Vorchdorf	48.0	13.9166667	AT	Bundesland Oberösterreich		7455		421	Europe/Vienna
2762304	Völs	47.25	11.3333333	AT	Bundesland Tirol		6573		792	Europe/Vienna
2762315	Völkermarkt	46.6622222	14.6344444	AT	Carinthia		11543		444	Europe/Vienna
2762327	Voitsberg	47.0333333	15.15	AT	Bundesland Steiermark		9980		544	Europe/Vienna
2762343	Vöcklabruck	48.0166667	13.65	AT	Bundesland Oberösterreich		11887		482	Europe/Vienna
2762372	Villach	46.6102778	13.8558333	AT	Carinthia		58882		473	Europe/Vienna
2762453	Velden am Wörthersee	46.6161111	14.0458333	AT	Carinthia		8817		425	Europe/Vienna
2763266	Tulln	48.3333333	16.05	AT	Lower Austria		14201		171	Europe/Vienna
2763332	Trofaiach	47.4166667	15.0	AT	Bundesland Steiermark		8313		643	Europe/Vienna
2763423	Traun	48.2166667	14.2333333	AT	Bundesland Oberösterreich		23959		271	Europe/Vienna
2763459	Traismauer	48.35	15.7333333	AT	Lower Austria		5815		186	Europe/Vienna
2763460	Traiskirchen	48.0166667	16.2833333	AT	Lower Austria		16212		202	Europe/Vienna
2763595	Timelkam	48.0	13.6	AT	Bundesland Oberösterreich		5855		455	Europe/Vienna
2763749	Thalgau	47.8333333	13.25	AT	Bundesland Salzburg		5501		670	Europe/Vienna
2763795	Ternitz	47.7166667	16.0333333	AT	Lower Austria		15153		386	Europe/Vienna
2763810	Telfs	47.3	11.0666667	AT	Bundesland Tirol		14028		684	Europe/Vienna
2763929	Tamsweg	47.1333333	13.8	AT	Bundesland Salzburg		6126		1020	Europe/Vienna
2764172	Strasswalchen	47.9833333	13.25	AT	Bundesland Salzburg		7145		542	Europe/Vienna
2764175	Strasshof an der Nordbahn	48.3166667	16.6666667	AT	Lower Austria		7637		153	Europe/Vienna
2764279	Stockerau	48.3833333	16.2166667	AT	Lower Austria		14831		171	Europe/Vienna
2764359	Steyr	48.05	14.4166667	AT	Bundesland Oberösterreich		39566		290	Europe/Vienna
2764786	Spittal an der Drau	46.8	13.5	AT	Carinthia		16363		564	Europe/Vienna
2765080	Sierning	48.0333333	14.3	AT	Bundesland Oberösterreich		8722		369	Europe/Vienna
2765091	Sieghartskirchen	48.25	16.0	AT	Lower Austria		7062		179	Europe/Vienna
2765257	Seekirchen Markt	47.9	13.1333333	AT	Bundesland Salzburg		9865		508	Europe/Vienna
2765286	Seeboden	46.8219444	13.495	AT	Carinthia		6221		645	Europe/Vienna
2765388	Schwechat	48.1333333	16.4666667	AT	Lower Austria		15711		167	Europe/Vienna
2765390	Schwaz	47.3349837208915	11.700267791748	AT	Bundesland Tirol		12507		696	Europe/Vienna
2765602	Schrems	48.7833333	15.0666667	AT	Lower Austria		5811		527	Europe/Vienna
2766359	Sankt Veit an der Glan	46.7680556	14.3602778	AT	Carinthia		13116		466	Europe/Vienna
2766365	Sankt Valentin	48.1666667	14.5166667	AT	Lower Austria		9063		261	Europe/Vienna
2766429	Sankt Pölten	48.2	15.6333333	AT	Lower Austria		49001		262	Europe/Vienna
2766643	Sankt Johann im Pongau	47.35	13.2	AT	Bundesland Salzburg		10887		712	Europe/Vienna
2766728	Sankt Florian	48.1666667	13.1333333	AT	Bundesland Oberösterreich		5760		384	Europe/Vienna
2766772	Sankt Andrä	46.7661111	14.8236111	AT	Carinthia		10825		397	Europe/Vienna
2766824	Salzburg	47.8	13.0333333	AT	Bundesland Salzburg		150269	424	447	Europe/Vienna
2766922	Saalfelden am Steinernen Meer	47.4166667	12.85	AT	Bundesland Salzburg		16119		755	Europe/Vienna
2766971	Rum	47.2833333	11.45	AT	Bundesland Tirol		8498		556	Europe/Vienna
2767034	Rottenmann	47.5166667	14.35	AT	Bundesland Steiermark		5561		714	Europe/Vienna
2767471	Ried im Innkreis	48.2166667	13.5	AT	Bundesland Oberösterreich		11511		413	Europe/Vienna
2767511	Reutte	47.4833333	10.7166667	AT	Bundesland Tirol		5851		886	Europe/Vienna
2767974	Rankweil	47.2830556	9.65	AT	Vorarlberg		11455		531	Europe/Vienna
2768232	Purkersdorf	48.2	16.1666667	AT	Lower Austria		8327		372	Europe/Vienna
2768236	Purgstall	48.05	15.1333333	AT	Lower Austria		5247		303	Europe/Vienna
2768348	Pressbaum	48.1833333	16.0833333	AT	Lower Austria		6083		375	Europe/Vienna
2768450	Poysdorf	48.6666667	16.6333333	AT	Lower Austria		5653		209	Europe/Vienna
2768472	Pottendorf	47.9	16.3833333	AT	Lower Austria		6105		215	Europe/Vienna
2768811	Pinkafeld	47.3666667	16.1166667	AT	Burgenland		5257		404	Europe/Vienna
2769105	Perg	48.25	14.6333333	AT	Bundesland Oberösterreich		7644		241	Europe/Vienna
2769110	Perchtoldsdorf	48.1166667	16.2666667	AT	Lower Austria		14041		226	Europe/Vienna
2769212	Paternion	46.7141667	13.6361111	AT	Carinthia		6301		508	Europe/Vienna
2769225	Pasching	48.25	14.2	AT	Bundesland Oberösterreich		6143		283	Europe/Vienna
2769623	Oberwart	47.2833333	16.2	AT	Burgenland		6879		302	Europe/Vienna
2770684	Neusiedl am See	47.9333333	16.8333333	AT	Burgenland		5949		112	Europe/Vienna
2770711	Neunkirchen	47.7166667	16.0833333	AT	Lower Austria		11313		337	Europe/Vienna
2770885	Nenzing	47.1830556	9.7	AT	Vorarlberg		5856		527	Europe/Vienna
2770993	Mürzzuschlag	47.6	15.6833333	AT	Bundesland Steiermark		9410		811	Europe/Vienna
2771335	Mödling	48.0833333	16.2833333	AT	Lower Austria		20710		222	Europe/Vienna
2771385	Mittersill	47.2666667	12.4833333	AT	Bundesland Salzburg		5680		849	Europe/Vienna
2771557	Mistelbach	48.57	16.5766667	AT	Lower Austria		10820		216	Europe/Vienna
2771619	Micheldorf in Oberösterreich	47.8666667	14.1333333	AT	Bundesland Oberösterreich		5902		480	Europe/Vienna
2771682	Melk	48.2166667	15.3166667	AT	Lower Austria		5272		255	Europe/Vienna
2771817	Mattersburg	47.7333333	16.4	AT	Burgenland		6448		238	Europe/Vienna
2771828	Matrei in Osttirol	47.0	12.5333333	AT	Bundesland Tirol		5076		908	Europe/Vienna
2771940	Maria Enzersdorf	48.1	16.2833333	AT	Lower Austria		8085		214	Europe/Vienna
2771962	Marchtrenk	48.1833333	14.1166667	AT	Bundesland Oberösterreich		11666		293	Europe/Vienna
2772173	Lustenau	47.4330556	9.65	AT	Vorarlberg		20218		398	Europe/Vienna
2772345	Lochau	47.5333333	9.75	AT	Vorarlberg		5209		526	Europe/Vienna
2772400	Linz	48.3063888888	14.286111111	AT	Bundesland Oberösterreich		181162	266	263	Europe/Vienna
2772480	Liezen	47.5666667	14.2333333	AT	Bundesland Steiermark		6903		678	Europe/Vienna
2772505	Lienz	46.8311111	12.7597222	AT	Bundesland Tirol		12270		661	Europe/Vienna
2772635	Leonding	48.2666667	14.25	AT	Bundesland Oberösterreich		22736		275	Europe/Vienna
2772649	Leoben	47.3833333	15.1	AT	Bundesland Steiermark		24809		552	Europe/Vienna
2772653	Lenzing	47.9666667	13.6166667	AT	Bundesland Oberösterreich		5044		488	Europe/Vienna
2772753	Leibnitz	46.7816667	15.5416667	AT	Bundesland Steiermark		7029		268	Europe/Vienna
2772827	Lauterach	47.4830556	9.7330556	AT	Vorarlberg		9212		410	Europe/Vienna
2772998	Langenzersdorf	48.3	16.35	AT	Lower Austria		7733		155	Europe/Vienna
2773010	Langenlois	48.4666667	15.6666667	AT	Lower Austria		7081		230	Europe/Vienna
2773070	Landeck	47.1398767874569	10.5659294128418	AT	Bundesland Tirol		7351		818	Europe/Vienna
2773215	Laakirchen	47.9666667	13.8166667	AT	Bundesland Oberösterreich		9569		449	Europe/Vienna
2773229	Laa an der Thaya	48.7166667	16.3833333	AT	Lower Austria		6084		185	Europe/Vienna
2773300	Kufstein	47.5833333	12.1666667	AT	Bundesland Tirol		16115		590	Europe/Vienna
2773304	Kuchl	47.6166667	13.15	AT	Bundesland Salzburg		6668		470	Europe/Vienna
2773447	Krieglach	47.5333333	15.55	AT	Bundesland Steiermark		5236		868	Europe/Vienna
2773538	Kremsmünster	48.05	14.1333333	AT	Bundesland Oberösterreich		6626		444	Europe/Vienna
2773653	Kottingbrunn	47.95	16.2166667	AT	Lower Austria		7184		246	Europe/Vienna
2773698	Korneuburg	48.35	16.3333333	AT	Lower Austria		11498		162	Europe/Vienna
2773848	Köflach	47.0666667	15.0833333	AT	Bundesland Steiermark		10447		478	Europe/Vienna
2773887	Knittelfeld	47.2166667	14.8166667	AT	Bundesland Steiermark		12704		658	Europe/Vienna
2773913	Klosterneuburg	48.3052063585096	16.3252222537994	AT	09,03		24843		153	Europe/Vienna
2774326	Klagenfurt	46.6247222	14.3052778	AT	Carinthia		90610		443	Europe/Vienna
2774347	Kitzbühel	47.45	12.3833333	AT	Bundesland Tirol		8818		781	Europe/Vienna
2774396	Kirchbichl	47.5166667	12.0833333	AT	Bundesland Tirol		5115		498	Europe/Vienna
2774437	Kindberg	47.5	15.45	AT	Bundesland Steiermark		5790		824	Europe/Vienna
2774773	Kapfenberg	47.4333333	15.3	AT	Bundesland Steiermark		21819		711	Europe/Vienna
2775020	Judenburg	47.1666667	14.6666667	AT	Bundesland Steiermark		9992		712	Europe/Vienna
2775093	Jenbach	47.4	11.7833333	AT	Bundesland Tirol		6806		571	Europe/Vienna
2775220	Innsbruck	47.2666667	11.4	AT	Bundesland Tirol		112467		566	Europe/Vienna
2775307	Imst	47.2333333	10.7333333	AT	Bundesland Tirol		9225		772	Europe/Vienna
2775497	Hörsching	48.2333333	14.1833333	AT	Bundesland Oberösterreich		5312		291	Europe/Vienna
2775516	Horn	48.65	15.65	AT	Lower Austria		6485		302	Europe/Vienna
2775531	Hörbranz	47.55	9.75	AT	Vorarlberg		6414		469	Europe/Vienna
2775541	Hopfgarten im Brixental	47.45	12.1666667	AT	Bundesland Tirol		5314		827	Europe/Vienna
2775636	Hollabrunn	48.55	16.0833333	AT	Lower Austria		10966		251	Europe/Vienna
2775742	Hohenems	47.3666667	9.6830556	AT	Vorarlberg		14072		404	Europe/Vienna
2775950	Höchst	47.4666667	9.6330556	AT	Vorarlberg		7207		403	Europe/Vienna
2776401	Himberg	48.0833333	16.4333333	AT	Lower Austria		5534		168	Europe/Vienna
2776470	Herzogenburg	48.2813651515718	15.6943130493164	AT	Lower Austria		7866		209	Europe/Vienna
2776497	Hermagor	46.6272222	13.3672222	AT	Carinthia		7242		614	Europe/Vienna
2776874	Hard	47.4830556	9.6830556	AT	Vorarlberg		11766		400	Europe/Vienna
2776951	Hallein	47.6833333	13.1	AT	Bundesland Salzburg		18980		450	Europe/Vienna
2776988	Hainburg an der Donau	48.1462741997931	16.9450378417969	AT	Lower Austria		5622		155	Europe/Vienna
2777162	Haag	48.15	15.5	AT	Lower Austria		5164		279	Europe/Vienna
2777836	Groß-Enzersdorf	48.2027778	16.5508333	AT	Lower Austria		8791		148	Europe/Vienna
2777921	Grödig	47.7333333	13.0333333	AT	Bundesland Salzburg		6918		474	Europe/Vienna
2778067	Graz	47.0666667	15.45	AT	Bundesland Steiermark		222326		365	Europe/Vienna
2778085	Gratkorn	47.1333333	15.35	AT	Bundesland Steiermark		6806		416	Europe/Vienna
2778218	Götzis	47.3330556	9.6330556	AT	Vorarlberg		10342		416	Europe/Vienna
2778436	Gmunden	47.9166667	13.8	AT	Bundesland Oberösterreich		13287		479	Europe/Vienna
2778439	Gmünd	48.76829652221	14.9808025360107	AT	Lower Austria		5811		486	Europe/Vienna
2778455	Gloggnitz	47.6666667	15.9333333	AT	Lower Austria		6213		488	Europe/Vienna
2778478	Gleisdorf	47.1	15.7166667	AT	Bundesland Steiermark		5245		348	Europe/Vienna
2778690	Gerasdorf bei Wien	48.2944720550389	16.4676475524902	AT	09,03		8948		151	Europe/Vienna
2778843	Garsten	48.0166667	14.4	AT	Bundesland Oberösterreich		6657		289	Europe/Vienna
2778877	Gänserndorf	48.3392499915446	16.7201614379883	AT	Lower Austria		8588		153	Europe/Vienna
2778966	Gallneukirchen	48.35	14.4166667	AT	Bundesland Oberösterreich		6282		315	Europe/Vienna
2779115	Fürstenfeld	47.05	16.0833333	AT	Bundesland Steiermark		5962		254	Europe/Vienna
2779202	Frohnleiten	47.2666667	15.3166667	AT	Bundesland Steiermark		6629		418	Europe/Vienna
2779229	Friesach	46.9552778	14.4058333	AT	Carinthia		5369		637	Europe/Vienna
2779275	Freistadt	48.5	14.5	AT	Bundesland Oberösterreich		7574		565	Europe/Vienna
2779380	Frankenburg	48.0666667	13.4833333	AT	Bundesland Oberösterreich		5162		495	Europe/Vienna
2779450	Fohnsdorf	47.2	14.6833333	AT	Bundesland Steiermark		8203		723	Europe/Vienna
2779640	Ferlach	46.5269444	14.3019444	AT	Carinthia		7661		450	Europe/Vienna
2779669	Feldkirchen in Kärnten	46.7166667	14.1	AT	Carinthia		14440		594	Europe/Vienna
2779672	Feldkirchen an der Donau	48.35	14.05	AT	Bundesland Oberösterreich		5286		267	Europe/Vienna
2779674	Feldkirch	47.2330556	9.6	AT	Vorarlberg		29446		464	Europe/Vienna
2780048	Enns	48.2	14.4666667	AT	Bundesland Oberösterreich		10816		250	Europe/Vienna
2780057	Engerwitzdorf	48.35	14.45	AT	Bundesland Oberösterreich		8510		330	Europe/Vienna
2780207	Eisenerz	47.5333333	14.8833333	AT	Bundesland Steiermark		5987		751	Europe/Vienna
2780501	Ebreichsdorf	47.95	16.4	AT	Lower Austria		9509		194	Europe/Vienna
2780531	Eberndorf	46.5913889	14.6436111	AT	Carinthia		6088		470	Europe/Vienna
2780544	Ebenthal	46.6080556	14.3641667	AT	Carinthia		7809		415	Europe/Vienna
2780547	Ebensee	47.8	13.7666667	AT	Bundesland Oberösterreich		8376		485	Europe/Vienna
2780579	Ebbs	47.6333333	12.2166667	AT	Bundesland Tirol		5088		516	Europe/Vienna
2780741	Dornbirn	47.4166667	9.7330556	AT	Vorarlberg		43013		415	Europe/Vienna
2781017	Deutsch-Wagram	48.2997222	16.5666667	AT	Lower Austria		7153		161	Europe/Vienna
2781023	Deutschlandsberg	46.8152778	15.2222222	AT	Bundesland Steiermark		8049		372	Europe/Vienna
2781371	Bruck an der Mur	47.4166667	15.2833333	AT	Bundesland Steiermark		13254		629	Europe/Vienna
2781373	Bruck an der Leitha	48.0166667	16.7666667	AT	Lower Austria		7339		160	Europe/Vienna
2781503	Bregenz	47.5	9.7666667	AT	Vorarlberg		26928		772	Europe/Vienna
2781520	Braunau am Inn	48.2666667	13.0333333	AT	Bundesland Oberösterreich		16403		360	Europe/Vienna
2781680	Bludenz	47.1497222	9.8166667	AT	Vorarlberg		13904		554	Europe/Vienna
2781735	Bischofshofen	47.4166667	13.2166667	AT	Bundesland Salzburg		10144		691	Europe/Vienna
2781837	Berndorf	47.95	16.1	AT	Lower Austria		8796		336	Europe/Vienna
2781859	Bergheim	47.8333333	13.0333333	AT	Bundesland Salzburg		5031		417	Europe/Vienna
2782043	Bad Vöslau	47.9666667	16.2	AT	Lower Austria		11013		251	Europe/Vienna
2782052	Bad Ischl	47.7166667	13.6166667	AT	Bundesland Oberösterreich		14267		638	Europe/Vienna
2782053	Bad Hofgastein	47.1666667	13.1	AT	Bundesland Salzburg		7002		934	Europe/Vienna
2782055	Bad Goisern	47.6333333	13.6166667	AT	Bundesland Oberösterreich		7869		509	Europe/Vienna
2782058	Badgastein	47.1166667	13.1333333	AT	Bundesland Salzburg		5947		946	Europe/Vienna
2782067	Baden	48.0166667	16.2333333	AT	Lower Austria		24893		289	Europe/Vienna
2782070	Bad Aussee	47.6	13.7833333	AT	Bundesland Steiermark		5210		649	Europe/Vienna
2782302	Asten	48.2166667	14.4	AT	Bundesland Oberösterreich		6516		246	Europe/Vienna
2782408	Arnoldstein	46.5461111	13.71	AT	Carinthia		6923		659	Europe/Vienna
2782480	Ansfelden	48.2	14.2833333	AT	Bundesland Oberösterreich		14936		342	Europe/Vienna
2782555	Amstetten	48.1166667	14.8666667	AT	Lower Austria		22832		268	Europe/Vienna
2782627	Altmünster	47.9	13.75	AT	Bundesland Oberösterreich		9651		451	Europe/Vienna
2782728	Altach	47.35	9.65	AT	Vorarlberg		6040		402	Europe/Vienna
2783050	Abtenau	47.55	13.35	AT	Bundesland Salzburg		5828		1116	Europe/Vienna
2783058	Absam	47.3	11.5	AT	Bundesland Tirol		6594		650	Europe/Vienna
3218464	Finkenstein	46.5655556	13.8652778	AT	Carinthia		8406		564	Europe/Vienna
2058430	Whyalla	-33.0333333	137.5833333	AU	South Australia		19645		1	Australia/Adelaide
2059470	Victor Harbour	-35.5666667	138.6166667	AU	South Australia		7760		-9999	Australia/Adelaide
2062276	Roebourne	-20.7833333	117.1333333	AU	Western Australia		19260		11	Australia/Perth
2063030	Port Pirie	-33.1833333	138.0166667	AU	South Australia		12328		1	Australia/Adelaide
2063036	Port Lincoln	-34.7333333	135.8666667	AU	South Australia		11247		1	Australia/Adelaide
2063042	Port Hedland	-20.3166667	118.5666667	AU	Western Australia		14288		-9999	Australia/Perth
2063055	Port Augusta West	-32.4833333	137.75	AU	South Australia		12133		1	Australia/Adelaide
2063523	Perth	-31.9333333	115.8333333	AU	Western Australia		1446704		32	Australia/Perth
2064550	Northam	-31.6666667	116.6666667	AU	Western Australia		5855		188	Australia/Perth
2065176	Murray Bridge	-35.1166667	139.2666667	AU	South Australia		11355		10	Australia/Adelaide
2065594	Mount Isa	-20.7333333	139.5	AU	Queensland		22549		438	Australia/Lindeman
2065665	Mount Barker	-35.0666667	138.8666667	AU	South Australia		8357		283	Australia/Adelaide
2066653	McMinns Lagoon	-12.5333333	131.05	AU	Northern Territory		5025		17	Australia/Darwin
2067119	Mandurah	-32.55	115.7	AU	Western Australia		73356		1	Australia/Perth
2068079	Kwinana	-32.25	115.7666667	AU	Western Australia		20086		24	Australia/Perth
2068110	Kununurra	-15.7666667	128.7333333	AU	Western Australia		5679		44	Australia/Darwin
2068655	Katherine	-14.4666667	132.2666667	AU	Northern Territory		10141		210	Australia/Darwin
2068823	Kalgoorlie	-30.75	121.4666667	AU	Western Australia		36852		469	Australia/Perth
2070998	Geraldton	-28.7666667	114.6	AU	Western Australia		27258		2	Australia/Perth
2071059	Gawler	-34.6	138.7333333	AU	South Australia		16362		72	Australia/Adelaide
2071860	Esperance	-33.8666667	121.9	AU	Western Australia		7888		-9999	Australia/Perth
2073124	Darwin	-12.4666667	130.8333333	AU	Northern Territory		93080		-9999	Australia/Darwin
2073528	Crafers	-35.0	138.7	AU	South Australia		14717		303	Australia/Adelaide
2074113	Collie	-33.3666667	116.15	AU	Western Australia		6336		237	Australia/Perth
2074865	Carnarvon	-24.8666667	113.6333333	AU	Western Australia		7392		-9999	Australia/Perth
2075265	Busselton	-33.65	115.3333333	AU	Western Australia		10214		1	Australia/Perth
2075432	Bunbury	-33.3333333	115.6333333	AU	Western Australia		26369		1	Australia/Perth
2075720	Broome	-17.9666667	122.2333333	AU	Western Australia		13218		-9999	Australia/Darwin
2077895	Alice Springs	-23.7	133.8833333	AU	Northern Territory		26188		609	Australia/Broken_Hill
2077963	Albany	-35.0169444	117.8916667	AU	Western Australia		23913		85	Australia/Perth
2078025	Adelaide	-34.9333333	138.6	AU	South Australia		1074159		65	Australia/Adelaide
2142245	Young	-34.3166667	148.3	AU	New South Wales		7501		316	Australia/Sydney
2142316	Yeppoon	-23.1333333	150.7333333	AU	Queensland		10769		67	Australia/Lindeman
2142447	Yarrawonga	-36.0166667	146.0	AU	Victoria		5604		125	Australia/Melbourne
2143285	Wodonga	-36.1166667	146.8833333	AU	Victoria		31518		153	Australia/Melbourne
2144168	Wellington	-32.55	148.95	AU	New South Wales		5428		304	Australia/Sydney
2144502	Warwick	-28.2333333	152.0166667	AU	Queensland		12347		555	Australia/Brisbane
2144528	Warrnambool	-38.3833333	142.4833333	AU	Victoria		29928		1	Australia/Currie
2144604	Warragul	-38.1666667	145.9333333	AU	Victoria		9127		154	Australia/Melbourne
2144764	Wangaratta	-36.3666667	146.3333333	AU	Victoria		14022		148	Australia/Melbourne
2145110	Wagga Wagga	-35.1166667	147.3666667	AU	New South Wales		55381		148	Australia/Melbourne
2145214	Victoria Point	-27.5833333	153.3	AU	Queensland		11930		1	Australia/Brisbane
2145532	Ulverstone	-41.15	146.1666667	AU	Tasmania		9604		1	Australia/Hobart
2145554	Ulladulla	-35.35	150.4666667	AU	New South Wales		9250		1	Australia/Sydney
2145875	Tumut	-35.3	148.2166667	AU	New South Wales		6526		303	Australia/Sydney
2146108	Traralgon	-38.1833333	146.5333333	AU	Victoria		18226		119	Australia/Melbourne
2146142	Townsville	-19.25	146.8	AU	Queensland		138954		1	Australia/Lindeman
2146219	Torquay	-25.2833333	152.8666667	AU	Queensland		47556		-9999	Australia/Brisbane
